,id,full_text,tokens,date,sentiment
373311,1251283940729597953,"@realDonaldTrump You go and lead them. Don’t wear a mask, it’s unbecoming when you greet dictators. Invite your Nazi and KKK very fine friends. Picnic time for the coronavirus.","['go', 'lead', 'dont', 'wear', 'mask', 'unbecoming', 'greet', 'dictators', 'invite', 'nazi', 'kkk', 'fine', 'friends', 'picnic', 'time', 'coronavirus']",2020-04-17,0.5416666666666661
121045,1257655881396781058,"Good explainer re: why *everyone* wearing a mask is so important: 

These wingnuts crying about infringement of their ""freedom"" to be bare-faced are going to, literally, kill so many people either by #covid19 or this way","['good', 'explainer', 'everyone', 'wearing', 'mask', 'important', 'wingnuts', 'crying', 'infringement', 'freedom', 'barefaced', 'going', 'literally', 'kill', 'many', 'people', 'either', 'covid19', 'way']",2020-05-05,0.35000000000000003
79512,1255398503582519296,"Not all heroes wear capes; some wear masks  commemorates the efforts of our brave doctors who are fighting the world's greatest battle from the front-lines. #doctoronline #karachionline #pakistanidoctors #medicalprofessional #foranonline
#medicine #COVID19","['heroes', 'wear', 'capes', 'wear', 'masks', 'commemorates', 'efforts', 'brave', 'doctors', 'fighting', 'worlds', 'greatest', 'battle', 'frontlines', 'doctoronline', 'karachionline', 'pakistanidoctors', 'medicalprofessional', 'foranonline', 'medicine', 'covid19']",2020-04-29,0.9
340689,1247576087510614024,"It's not hard,  shouldn't be hard, to fathom why Black Americans fear this solution?

They know Americans are DEEPLY racist to-the-bone

See a hoodie, shoot 1st, see a mask, black dude, must be a Bank robber ?

Hmm, get shot by a cop (every 36 hours) or die of #COVID19 ?

Empathy","['hard', 'shouldnt', 'hard', 'fathom', 'black', 'americans', 'fear', 'solution', 'know', 'americans', 'deeply', 'racist', 'tothebone', 'see', 'hoodie', 'shoot', '1st', 'see', 'mask', 'black', 'dude', 'must', 'bank', 'robber', 'hmm', 'get', 'shot', 'cop', 'every', '36', 'hours', 'die', 'covid19', 'empathy']",2020-04-07,-0.095833333333333
101677,1258294779177242624,"Be responsible..
Mask up!!!
@lydiaegua 
#maskup9ja
#lockdownextension 
#COVIDー19 
#COVID19 
#MaskUpLagos 
#maskupkano
@nmanigeria @Fmohnigeria @nighealthwatch @MBuhari @BBCWorld @WHONigeria @NTANewsNow @ARISEtv @DrZSB @DrEOEhanire @Chikwe_I","['responsible', 'mask', 'maskup9ja', 'lockdownextension', 'covidー19', 'covid19', 'maskuplagos', 'maskupkano']",2020-05-07,0.390625
178275,1260809353122250753,#Uptupar Brand Blk Queen Face Mask (Queen Collection) #uptuparBrand #COVID19 #designers,"['uptupar', 'brand', 'blk', 'queen', 'face', 'mask', 'queen', 'collection', 'uptuparbrand', 'covid19', 'designers']",2020-05-14,0.0
181634,1260963047646126080,My husband is never more attractive than when he fastidiously puts on a mask and aggressively swerves away from my coughs,"['husband', 'never', 'attractive', 'fastidiously', 'puts', 'mask', 'aggressively', 'swerves', 'away', 'coughs']",2020-05-14,0.275
208344,1221979975047426050,"@EricCheungwc My parents are in Wuhan now. I am proud of them for facing danger bravely. I am worried about them, but they are protecting themselves well by not going out and wearing surgical masks when going out.","['parents', 'wuhan', 'proud', 'facing', 'danger', 'bravely', 'worried', 'protecting', 'well', 'going', 'wearing', 'surgical', 'masks', 'going']",2020-01-28,0.8
164154,1261623374452789248,LIE THIS MASK  TELLING YOU TO SHOT UP AND PUT UP WITH FAKE CORONA  CONTAMINATION IN FRENCH AIR  🙄👇 #coronavirus #MASKSCAM,"['lie', 'mask', 'telling', 'shot', 'put', 'fake', 'corona', 'contamination', 'french', 'air', 'coronavirus', 'maskscam']",2020-05-16,-0.25
269899,1239808518246391808,"@dharmendrawords @PMOIndia @HMOIndia @WHO Bahot besharm Insaan hai ye video bnane wala. Nange Insaan ko sab free chahiye. Mask is available online n offline, no need of N95. ANYWAY
 U need mask only when u are taking care of corona virus patient or suffering from corona.","['bahot', 'besharm', 'insaan', 'hai', 'ye', 'video', 'bnane', 'wala', 'nange', 'insaan', 'ko', 'sab', 'free', 'chahiye', 'mask', 'available', 'online', 'n', 'offline', 'need', 'n95', 'anyway', 'u', 'need', 'mask', 'u', 'taking', 'care', 'corona', 'virus', 'patient', 'suffering', 'corona']",2020-03-17,0.266666666666666
363178,1249353990388813824,@docrocktex26 @HoustonChron @LisaGray_HouTX Experts have been wrong through this 🙄 The curve is flat in TX. Bandera county has 2 infected. Gillespie county has 1 🙄. We can’t keep society at home another 12-18 months 🤦🏼‍♂️ as Covid19 is here to stay until a vaccine is created manufactured and hits distribution. Wear a mask.,"['experts', 'wrong', 'curve', 'flat', 'tx', 'bandera', 'county', '2', 'infected', 'gillespie', 'county', '1', 'cant', 'keep', 'society', 'home', 'another', '1218', 'months', 'covid19', 'stay', 'vaccine', 'created', 'manufactured', 'hits', 'distribution', 'wear', 'mask']",2020-04-12,-0.2625
362856,1249321589507870721,"THIS IS EFFING CRAZY. TRY TO TAKE MY MASK.

White people think blacks are all thieves. So they are aking only black people not to wear a mask in the store. 

#COVID19

via tyrone_brother 06
#Resist","['effing', 'crazy', 'try', 'take', 'mask', 'white', 'people', 'think', 'blacks', 'thieves', 'aking', 'black', 'people', 'wear', 'mask', 'store', 'covid19', 'via', 'tyrone_brother', '06', 'resist']",2020-04-12,-0.253333333333333
346887,1247279525634781186,More simple home-made mask ideas:,"['simple', 'homemade', 'mask', 'ideas']",2020-04-06,0.25
65796,1256501986939351040,"#Truth How, and; where did #Coronavirus begin? Unlock conspiracy, debunk lies that have u destroying urself with unwarranted #SocialDistanacing destroying immunity by wearing #masks and; #enslaving u in #lockdown Listen 2 Richie Allen podcast featuring Dr Rina!","['truth', 'coronavirus', 'begin', 'unlock', 'conspiracy', 'debunk', 'lies', 'u', 'destroying', 'urself', 'unwarranted', 'socialdistanacing', 'destroying', 'immunity', 'wearing', 'masks', 'enslaving', 'u', 'lockdown', 'listen', '2', 'richie', 'allen', 'podcast', 'featuring', 'dr', 'rina']",2020-05-02,-0.225
214603,1222648175074463745,Mask Hoarders Are Raising Risk of a Coronavirus Outbreak in the U.S. - @nytimes,"['mask', 'hoarders', 'raising', 'risk', 'coronavirus', 'outbreak', 'us']",2020-01-29,0.0
52779,1253296641249103874,"'No mask, no vegetables', say vendors in Tripura amid COVID-19 scare","['mask', 'vegetables', 'say', 'vendors', 'tripura', 'amid', 'covid19', 'scare']",2020-04-23,0.0
100432,1258062653353873412,The level of crazy in this clip is off the charts. @realDonaldTrump #LiveAndLetDie #COVID19 #WearAMask,"['level', 'crazy', 'clip', 'charts', 'liveandletdie', 'covid19', 'wearamask']",2020-05-06,-0.6000000000000001
361538,1249199053943996416,The couldn't just give him a freaking mask?,"['couldnt', 'give', 'freaking', 'mask']",2020-04-12,0.0
205446,1262114174836060163,There's been a surge in armed robberies in California as criminals use coronavirus face masks to hold up stores,"['theres', 'surge', 'armed', 'robberies', 'california', 'criminals', 'use', 'coronavirus', 'face', 'masks', 'hold', 'stores']",2020-05-17,0.0
235738,1231978531418255360,"Pro Tip:

Your face mask may not be strong enough to filter out every #coronavirus molecule floating in the air.

But it will prevent you from touching your face.","['pro', 'tip', 'face', 'mask', 'may', 'strong', 'enough', 'filter', 'every', 'coronavirus', 'molecule', 'floating', 'air', 'prevent', 'touching', 'face']",2020-02-24,0.311111111111111
4594,1250045336862830592,"Most social distancing in the US is voluntary. In #China authorities are welding people’s doors so they can’t leave their homes and police in some instances tie people to posts for not wearing face masks! Link below🇨🇳 



#ChinaLiedPeopleDied #coronavirus","['social', 'distancing', 'us', 'voluntary', 'china', 'authorities', 'welding', 'peoples', 'doors', 'cant', 'leave', 'homes', 'police', 'instances', 'tie', 'people', 'posts', 'wearing', 'face', 'masks', 'link', 'chinaliedpeopledied', 'coronavirus']",2020-04-14,0.27083333333333304
135404,1259444722143281152,"Confusing #COVID19 information, #facemask stupidity, #Quebec #school openings, and; Long-Term Care Homes
#LTC #sault #saultnews #onpoli #cdnpoli #ontario #canada #coronavirus #healthcare #COVID19Ontario #COVIDCanada #inthistogetherssm #SaultTogether","['confusing', 'covid19', 'information', 'facemask', 'stupidity', 'quebec', 'school', 'openings', 'longterm', 'care', 'homes', 'ltc', 'sault', 'saultnews', 'onpoli', 'cdnpoli', 'ontario', 'canada', 'coronavirus', 'healthcare', 'covid19ontario', 'covidcanada', 'inthistogetherssm', 'saulttogether']",2020-05-10,-0.449999999999999
286826,1242305134807449601,"LISTEN TO THE DR! #StayHome Dr. Emily Porter, MD explains the way #COVID19 is spread, why social distancing is crucial, why healthcare workers and; SICK people should wear masks, and; how wearing a mask can actually increases your risk of becoming infected. 🦠😷","['listen', 'dr', 'stayhome', 'dr', 'emily', 'porter', 'md', 'explains', 'way', 'covid19', 'spread', 'social', 'distancing', 'crucial', 'healthcare', 'workers', 'sick', 'people', 'wear', 'masks', 'wearing', 'mask', 'actually', 'increases', 'risk', 'becoming', 'infected']",2020-03-24,-0.046190476190476004
318677,1246388383531884545,"@stillgray 

Take care of yourself Kiddo !

Wear eye protection along with your mask

Sil Vous Plait ~","['take', 'care', 'kiddo', 'wear', 'eye', 'protection', 'along', 'mask', 'sil', 'vous', 'plait']",2020-04-04,0.0
161178,1260721562468134912,"The ridesharing app will now require drivers to send photographic proof that they're wearing a mask each day. Passengers have to wear them, too.","['ridesharing', 'app', 'require', 'drivers', 'send', 'photographic', 'proof', 'theyre', 'wearing', 'mask', 'day', 'passengers', 'wear']",2020-05-14,0.0
299559,1244467436851781632,Do you mind if I could use one of those mask while you’re wearing it 🥺,"['mind', 'could', 'use', 'one', 'mask', 'youre', 'wearing']",2020-03-30,0.0
223371,1225929090823266315,@Spiritism00 @howroute Do N95 mask work?  #coronavirus #coronavirusoutbreak,"['n95', 'mask', 'work', 'coronavirus', 'coronavirusoutbreak']",2020-02-07,0.0
114691,1256957081535614982,@realDonaldTrump you know this country going to hell when everyone has mask and hoodies the whole country is evenchly going to be a national security #coronavirus is about to get triggered with a gun purge is going to happen evenchly everyone getting a gun camera Id anyone,"['know', 'country', 'going', 'hell', 'everyone', 'mask', 'hoodies', 'whole', 'country', 'evenchly', 'going', 'national', 'security', 'coronavirus', 'get', 'triggered', 'gun', 'purge', 'going', 'happen', 'evenchly', 'everyone', 'getting', 'gun', 'camera', 'id', 'anyone']",2020-05-03,0.2
5753,1250134147944890371,"In Lithuania, as of Friday, April 10th it is mandatory to wear masks in public. Fines of up to 1500 euros to those, who disobey. #masksmatter #covid19","['lithuania', 'friday', 'april', '10th', 'mandatory', 'wear', 'masks', 'public', 'fines', '1500', 'euros', 'disobey', 'masksmatter', 'covid19']",2020-04-14,0.0
175673,1261412928613474305,Please try not to be cranky with the staff who ask you these questions or to wear a mask 😷 we are doing our job to keep you and others safe. #inthistogetherohio #togetherasbuckeyes,"['please', 'try', 'cranky', 'staff', 'ask', 'questions', 'wear', 'mask', 'job', 'keep', 'others', 'safe', 'inthistogetherohio', 'togetherasbuckeyes']",2020-05-15,0.5
216732,1222927630153986051,Can Face Masks Prevent Coronavirus? Here’s What Medical Experts Say : Goats and Soda,"['face', 'masks', 'prevent', 'coronavirus', 'heres', 'medical', 'experts', 'say', 'goats', 'soda']",2020-01-30,0.0
60690,1256076833575055362,Exclusive: Elizabeth Warren has a plan to end mask and medicine shortages amid the Covid-19 crisis  via @voxdotcom,"['exclusive', 'elizabeth', 'warren', 'plan', 'end', 'mask', 'medicine', 'shortages', 'amid', 'covid19', 'crisis', 'via']",2020-05-01,0.0
235926,1232022152456679425,"Vatican donates face masks to China amid coronavirus outbreak 

Pope Francis prayed for people infected by the coronavirus during his Sunday Angelus prayer on Jan. 26. Since that date, the number of confirmed cases of the virus has increased by tenfold.","['vatican', 'donates', 'face', 'masks', 'china', 'amid', 'coronavirus', 'outbreak', 'pope', 'francis', 'prayed', 'people', 'infected', 'coronavirus', 'sunday', 'angelus', 'prayer', 'jan', '26', 'since', 'date', 'number', 'confirmed', 'cases', 'virus', 'increased', 'tenfold']",2020-02-24,0.4
351292,1249051240966901766,"For Easter I’m giving my husband, a mask, his favorite toilet paper, and; paper towels. #COVID19 #Easter2020 how quickly things changed","['easter', 'im', 'giving', 'husband', 'mask', 'favorite', 'toilet', 'paper', 'paper', 'towels', 'covid19', 'easter2020', 'quickly', 'things', 'changed']",2020-04-11,0.266666666666666
144296,1260300984909209602,Just make masks illegal and then they will be fun to wear.,"['make', 'masks', 'illegal', 'fun', 'wear']",2020-05-12,-0.1
