,id,full_text,tokens,date,sentiment
1545316,1248288762532179969,Coronavirus: Dominic Raab says UK 'must keep going' with lockdown measures,"['coronavirus', 'dominic', 'raab', 'says', 'uk', 'must', 'keep', 'going', 'lockdown', 'measures']",2020-04-09,0.0
709928,1260458150660059138,72 people test positive for coronavirus after mass lockdown protest in Wisconsin,"['72', 'people', 'test', 'positive', 'coronavirus', 'mass', 'lockdown', 'protest', 'wisconsin']",2020-05-13,0.22727272727272702
1636453,1251175588930486272,"Catch up on the series #TrinReflects offered by colleagues and @TrinCollCam Fellows during the #covid19 pandemic. The first was from Trinity Chaplain, Revd John Summers  #StayHomeSaveLives #IsolationInspiration","['catch', 'series', 'trinreflects', 'offered', 'colleagues', 'fellows', 'covid19', 'pandemic', 'first', 'trinity', 'chaplain', 'revd', 'john', 'summers', 'stayhomesavelives', 'isolationinspiration']",2020-04-17,0.25
623051,1259396506513113089,#ThingsToDo during the #CoronaVirus #Quarantine. Number 14.  Challenge your kids to pop balloons around the house until they find the spot that produces the most echoes!  (YouTube WSDG),"['thingstodo', 'coronavirus', 'quarantine', 'number', '14', 'challenge', 'kids', 'pop', 'balloons', 'around', 'house', 'find', 'spot', 'produces', 'echoes', 'youtube', 'wsdg']",2020-05-10,0.625
260847,1254650239899836416,It's obvious covid-19 outbreak has put us in critical condition in this country and; if further lockdown extension will flat the curve I see no reason why we should not comply with the directives.We can only appeal to government to do needful in terms of palliative for the people.,"['obvious', 'covid19', 'outbreak', 'put', 'us', 'critical', 'condition', 'country', 'lockdown', 'extension', 'flat', 'curve', 'see', 'reason', 'comply', 'directiveswe', 'appeal', 'government', 'needful', 'terms', 'palliative', 'people']",2020-04-27,-0.005
701898,1259960211902656512,"@Shiffa_ZY #xiaomi #lockdown #phone #xiaomiredminote9pro #redminote8pro #covid-19 #coronavirus
3 Best Smart Watch in Amazon | Review and Guide.if you interest so view the review and buy the product","['xiaomi', 'lockdown', 'phone', 'xiaomiredminote9pro', 'redminote8pro', 'covid19', 'coronavirus', '3', 'best', 'smart', 'watch', 'amazon', 'review', 'guideif', 'interest', 'view', 'review', 'buy', 'product']",2020-05-11,0.6071428571428571
853783,1262094234661851142,"25. Similarly, I also sympathize with victims of attacks in some communities of the State such as in Bassa Local Government, perpetrated by criminals who are taking advantage of the COVID-19 lockdown.","['25', 'similarly', 'also', 'sympathize', 'victims', 'attacks', 'communities', 'state', 'bassa', 'local', 'government', 'perpetrated', 'criminals', 'taking', 'advantage', 'covid19', 'lockdown']",2020-05-17,0.0
1260590,1243095576306040832,"I request everyone to come together and donate in Prime minister National relief fund to fight this #COVID19 #CoronavirusLockdown #Lockdown21 
I have donated RS. 500. @narendramodi @PMOIndia #StayHomeSaveLives #Quarantine #SocialDistancing #QuarantineLife","['request', 'everyone', 'come', 'together', 'donate', 'prime', 'minister', 'national', 'relief', 'fund', 'fight', 'covid19', 'coronaviruslockdown', 'lockdown21', 'donated', 'rs', '500', 'stayhomesavelives', 'quarantine', 'socialdistancing', 'quarantinelife']",2020-03-26,0.0
1169577,1241506137092108288,"Quarantine camps all set on NY/NJ border.  Heed this warning

New Yorkers told to stay at home over coronavirus pandemic - CBS This Morning  via @GoogleNews","['quarantine', 'camps', 'set', 'nynj', 'border', 'heed', 'warning', 'new', 'yorkers', 'told', 'stay', 'home', 'coronavirus', 'pandemic', 'cbs', 'morning', 'via']",2020-03-21,0.13636363636363602
701384,1259952033328533504,"@hinaparvezbutt #xiaomi #lockdown #phone #xiaomiredminote9pro #redminote8pro #covid-19 #coronavirus
3 Best Smart Watch in Amazon | Review and Guide.if you interest so view the review and buy the product","['xiaomi', 'lockdown', 'phone', 'xiaomiredminote9pro', 'redminote8pro', 'covid19', 'coronavirus', '3', 'best', 'smart', 'watch', 'amazon', 'review', 'guideif', 'interest', 'view', 'review', 'buy', 'product']",2020-05-11,0.6071428571428571
355338,1256244497354231813,"India extends lockdown until May 17; flights remain suspended.

#Flights #Coronavirus #COVID19 #FlightSuspends #India #Lockdown #LockdownExtended","['india', 'extends', 'lockdown', 'may', '17', 'flights', 'remain', 'suspended', 'flights', 'coronavirus', 'covid19', 'flightsuspends', 'india', 'lockdown', 'lockdownextended']",2020-05-01,0.0
47685,1250658775230410753,"#StayHomeStaySafe, Dont listen to #COVID19 
#lockdown #lockdown2 #COVID #Covid_19","['stayhomestaysafe', 'dont', 'listen', 'covid19', 'lockdown', 'lockdown2', 'covid', 'covid_19']",2020-04-16,0.0
1490793,1247066777059811328,#ICYMI this blog from @UnchainedP where she shares her experiences of #lockdown and; the challenges now that her work delivering workshops in prison as part of rehabilitation work has stopped.,"['icymi', 'blog', 'shares', 'experiences', 'lockdown', 'challenges', 'work', 'delivering', 'workshops', 'prison', 'part', 'rehabilitation', 'work', 'stopped']",2020-04-06,0.0
1393608,1245390896780189696,This is the first of a series of #playfultips provided by @PlayfulParadigm to support families and communities across Europe during the lockdown due to the emergency of #COVIDー19. @URBACT #BetterCities @Urbact_IT,"['first', 'series', 'playfultips', 'provided', 'support', 'families', 'communities', 'across', 'europe', 'lockdown', 'due', 'emergency', 'covidー19', 'bettercities']",2020-04-01,0.0625
188083,1252920771288195072,Turns out the Liverpool players haven’t been told to stay away and in lockdown due to CoronaVirus but for the fact Karius is returning.,"['turns', 'liverpool', 'players', 'havent', 'told', 'stay', 'away', 'lockdown', 'due', 'coronavirus', 'fact', 'karius', 'returning']",2020-04-22,-0.125
1511089,1248863846833385472,"Italy PM extends COVID-19 lockdown, says eurozone rescue plan inadequate","['italy', 'pm', 'extends', 'covid19', 'lockdown', 'says', 'eurozone', 'rescue', 'plan', 'inadequate']",2020-04-11,0.0
11403,1249801618956009472,READ: Children give their brutally honest views on #Coronavirus and  how they've coped spending their holidays in lockdown #COVID19aus,"['read', 'children', 'give', 'brutally', 'honest', 'views', 'coronavirus', 'theyve', 'coped', 'spending', 'holidays', 'lockdown', 'covid19aus']",2020-04-13,0.6000000000000001
251724,1254525485243142144,"#leadership #management #DigitalTransformation
#Covid_19 #coronavirus
#MeaningfulGrowth #GeniouxMG 
after the first wave of infections is brought under control but before a vaccine is developed. The country even has a name for it: “everyday life quarantine.”","['leadership', 'management', 'digitaltransformation', 'covid_19', 'coronavirus', 'meaningfulgrowth', 'geniouxmg', 'first', 'wave', 'infections', 'brought', 'control', 'vaccine', 'developed', 'country', 'even', 'name', 'everyday', 'life', 'quarantine']",2020-04-26,0.049999999999999004
850688,1262077793715789828,RT @himantabiswa: Out of the three persons detected #COVID19 + 2 were transferred to MMCH from Sarusajai Quarantine Centre. During my regul…,"['rt', 'three', 'persons', 'detected', 'covid19', '2', 'transferred', 'mmch', 'sarusajai', 'quarantine', 'centre', 'regul']",2020-05-17,0.0
1025363,1237119061986807812,"Coronavirus: Whole of Italy put on lockdown


Wow","['coronavirus', 'whole', 'italy', 'put', 'lockdown', 'wow']",2020-03-09,0.15000000000000002
530990,1257480120962625536,Postcard from the pandemic: Photographer's photo series captures East Dallas business owners in lockdown,"['postcard', 'pandemic', 'photographers', 'photo', 'series', 'captures', 'east', 'dallas', 'business', 'owners', 'lockdown']",2020-05-05,0.0
884479,1225382340689637378,"@RobAnderson2018 @cdoyle222 Trump has no healthcare plan. To halt the spread of coronavirus, he will quarantine his ties, red hats and Ivanka trademarks for 14 days.

Pass it on.","['trump', 'healthcare', 'plan', 'halt', 'spread', 'coronavirus', 'quarantine', 'ties', 'red', 'hats', 'ivanka', 'trademarks', '14', 'days', 'pass']",2020-02-06,0.0
257216,1254609562889408512,"Coronavirus Pandemic LIVE Updates: Lockdown Exit Strategy on Agenda as PM Modi Speaks to CMs Today; US Records 1,330 Coronavirus Deaths in 24 Hours -","['coronavirus', 'pandemic', 'live', 'updates', 'lockdown', 'exit', 'strategy', 'agenda', 'pm', 'modi', 'speaks', 'cms', 'today', 'us', 'records', '1330', 'coronavirus', 'deaths', '24', 'hours']",2020-04-27,0.13636363636363602
89822,1251568746025627653,"InfoWars host plans protest to end coronavirus stay-at-home policies planned at Texas Capitol, @James_Barragan reports.  #txlege","['infowars', 'host', 'plans', 'protest', 'end', 'coronavirus', 'stayathome', 'policies', 'planned', 'texas', 'capitol', 'reports', 'txlege']",2020-04-18,0.0
233638,1254319359075520512,"Sage advice at the moment...a smile goes a long way. x

#smile #teeth #orthodontist #bedford #bedfordshire #keepsmiling #covid19 #lockdown #coronavirus #socialdistancing #staypositive","['sage', 'advice', 'momenta', 'smile', 'goes', 'long', 'way', 'x', 'smile', 'teeth', 'orthodontist', 'bedford', 'bedfordshire', 'keepsmiling', 'covid19', 'lockdown', 'coronavirus', 'socialdistancing', 'staypositive']",2020-04-26,0.18333333333333302
1211854,1242349154015358981,"Quarantine lifeline ✔️
Whats yours!!?
Tag ur frnd and ask them too!!

#quarantine #lockdown #beinghome #home #talent #curiosity #day #covid_19 #lifegoeson #stayhome #feelinggood #tellmeyourstory #coronavirus…","['quarantine', 'lifeline', 'whats', 'tag', 'ur', 'frnd', 'ask', 'quarantine', 'lockdown', 'beinghome', 'home', 'talent', 'curiosity', 'day', 'covid_19', 'lifegoeson', 'stayhome', 'feelinggood', 'tellmeyourstory', 'coronavirus']",2020-03-24,0.0
216080,1254041493305769985,Special Report: India's migrant workers fall through cracks in coronavirus lockdown,"['special', 'report', 'indias', 'migrant', 'workers', 'fall', 'cracks', 'coronavirus', 'lockdown']",2020-04-25,0.35714285714285704
1240416,1242753523080736769,Big Bazaar To Ensure Doorstep Delivery During 21-Day Coronavirus Lockdown,"['big', 'bazaar', 'ensure', 'doorstep', 'delivery', '21day', 'coronavirus', 'lockdown']",2020-03-25,0.0
1065989,1239819599388033025,"#coronavirus The EU 🇪🇺 will close all external borders for 30 days to prevent spread of #coronavirus.

European countries on lockdown as of 16 March due to #COVID19:

- Italy 🇮🇹
- Spain 🇪🇸
- France 🇫🇷
- Czech Republic 🇨🇿","['coronavirus', 'eu', 'close', 'external', 'borders', '30', 'days', 'prevent', 'spread', 'coronavirus', 'european', 'countries', 'lockdown', '16', 'march', 'due', 'covid19', 'italy', 'spain', 'france', 'czech', 'republic']",2020-03-17,-0.041666666666666005
89899,1251570037607084038,"The Indian government has done a great job so far! But with more than 15000 cases in the nation, will India be able to flatten the curve and contain the virus?



#coronavirus #lockdown #quarantine #stayhome","['indian', 'government', 'done', 'great', 'job', 'far', '15000', 'cases', 'nation', 'india', 'able', 'flatten', 'curve', 'contain', 'virus', 'coronavirus', 'lockdown', 'quarantine', 'stayhome']",2020-04-18,0.48125000000000007
466568,1255312049942528000,"More than 200k people have died worldwide due to #COVID19. More than 300m cases and; we still have people who believe that this all is a conspiracy, that the issue was exaggerated and; there was no need for a lockdown 😐","['200k', 'people', 'died', 'worldwide', 'due', 'covid19', '300m', 'cases', 'still', 'people', 'believe', 'conspiracy', 'issue', 'exaggerated', 'need', 'lockdown']",2020-04-29,0.09375000000000001
670727,1260333449480671232,"BREAKING NEWS 

I present to you KloudCookies 🍪🚀🤯

Excel Chief of staff Skekau #COVIDー19 #28abortions #bringkekebacktolagos #COVID19 #lockdown #WeAre30BG #WeedLovers #emoney #day47oflockdown","['breaking', 'news', 'present', 'kloudcookies', 'excel', 'chief', 'staff', 'skekau', 'covidー19', '28abortions', 'bringkekebacktolagos', 'covid19', 'lockdown', 'weare30bg', 'weedlovers', 'emoney', 'day47oflockdown']",2020-05-12,0.0
1295700,1243712868974874624,PSA: Stay tuned to @hashtagmolotov for the @Instacart Mon. 3/30 #strike status…An at-risk relative of mine uses #Instacart to have groceries that meet her dietary needs delivered while under #COVID19 lockdown so this sorta sucks but is understandable. Thank you delivery workers!,"['psa', 'stay', 'tuned', 'mon', '330', 'strike', 'statusan', 'atrisk', 'relative', 'mine', 'uses', 'instacart', 'groceries', 'meet', 'dietary', 'needs', 'delivered', 'covid19', 'lockdown', 'sorta', 'sucks', 'understandable', 'thank', 'delivery', 'workers']",2020-03-28,-0.1875
1314861,1244448051072307201,"@aajtak Hello, Coronavirus may reached u already through currency notes, please ask government to quarantine and disinfect currency notes and; ATM machines regularly, China did this from very beginning of COVID19 outbreak. Print new currency notes to manage the shortages at this time.","['hello', 'coronavirus', 'may', 'reached', 'u', 'already', 'currency', 'notes', 'please', 'ask', 'government', 'quarantine', 'disinfect', 'currency', 'notes', 'atm', 'machines', 'regularly', 'china', 'beginning', 'covid19', 'outbreak', 'print', 'new', 'currency', 'notes', 'manage', 'shortages', 'time']",2020-03-30,0.11212121212121201
730100,1260760274207981568,"If you, a loved one, a friend or coworker dies of #COVID19 you can blame #gop and #Trump for protecting profits over #Americans lives

#RepublicansAreKillingUs
#StayAtHome #coronavirus @gop @marcorubio @SenRickScott #Florida #MAGA #BlueWave2020 #VoteBlueNoMatterWho2020","['loved', 'one', 'friend', 'coworker', 'dies', 'covid19', 'blame', 'gop', 'trump', 'protecting', 'profits', 'americans', 'lives', 'republicansarekillingus', 'stayathome', 'coronavirus', 'florida', 'maga', 'bluewave2020', 'votebluenomatterwho2020']",2020-05-14,0.7000000000000001
985003,1235051009585496065,Coronavirus Lockdown in Wuhan Is a 'Living Hell' #COVID19 #COVID19US #coronavirus #COVID2019,"['coronavirus', 'lockdown', 'wuhan', 'living', 'hell', 'covid19', 'covid19us', 'coronavirus', 'covid2019']",2020-03-04,0.0
705001,1260017993922170885,"Sports: Tennis Courts, Golf Courses to Reopen in England as Covid-19 Lockdown Eases","['sports', 'tennis', 'courts', 'golf', 'courses', 'reopen', 'england', 'covid19', 'lockdown', 'eases']",2020-05-12,0.0
459519,1255187747746254851,No need to extend Covid-19 home quarantine: Austria to let people out from May 1 and allow gatherings soon — RT World News,"['need', 'extend', 'covid19', 'home', 'quarantine', 'austria', 'let', 'people', 'may', '1', 'allow', 'gatherings', 'soon', 'rt', 'world', 'news']",2020-04-28,0.0
307352,1253343490198536193,#GreatNews: No fresh #COVID19 infections in 78 Indian districts in last 14 days! Says @MoHFW_INDIA! #IndiaFightsCorona #CoronaUpdates #StayHomeStaySafe #StayHomeSaveLives #FlattenTheCurveTogether,"['greatnews', 'fresh', 'covid19', 'infections', '78', 'indian', 'districts', 'last', '14', 'days', 'says', 'indiafightscorona', 'coronaupdates', 'stayhomestaysafe', 'stayhomesavelives', 'flattenthecurvetogether']",2020-04-23,-0.075
1594956,1249479371624194050,Once were able to go *outside* again; I’m figuring out a way to lose my virginity! #StayAtHome #Covid19Out #CoronaVirus Good Luck to the young lady I ran in to.,"['able', 'go', 'outside', 'im', 'figuring', 'way', 'lose', 'virginity', 'stayathome', 'covid19out', 'coronavirus', 'good', 'luck', 'young', 'lady', 'ran']",2020-04-12,0.325
1183136,1241098093833203712,Meet the Italians Making Music Together Under Coronavirus Quarantine  via @NewYorker,"['meet', 'italians', 'making', 'music', 'together', 'coronavirus', 'quarantine', 'via']",2020-03-20,0.0
943525,1231243672429223936,"#COVID19: There are challenges with machine translation, but looks like someone manning a quarantine station at an airport in Japan has contracted the virus. You have to assume staff at quarantine stations are wearing (or supposed to be wearing) PPE.","['covid19', 'challenges', 'machine', 'translation', 'looks', 'like', 'someone', 'manning', 'quarantine', 'station', 'airport', 'japan', 'contracted', 'virus', 'assume', 'staff', 'quarantine', 'stations', 'wearing', 'supposed', 'wearing', 'ppe']",2020-02-22,0.0
1370372,1245687958759505921,Another lawmaker is seeking a two-week extension of the enhanced community quarantine (ECQ) imposed in the Luzon region amid the coronavirus pandemic. | @NAMercadoINQ,"['another', 'lawmaker', 'seeking', 'twoweek', 'extension', 'enhanced', 'community', 'quarantine', 'ecq', 'imposed', 'luzon', 'region', 'amid', 'coronavirus', 'pandemic']",2020-04-02,0.0
1359315,1244782093919551488,"@realDonaldTrump @NYGovCuomo @seanhannity @greggutfeld @JackPosobiec 
70% of positive Coronavirus cases are coming from the Town of Ramapo in Rockland County, NY. 
The residents in that area continue to have large gatherings, weddings, funerals.  
Quarantine needed now.","['70', 'positive', 'coronavirus', 'cases', 'coming', 'town', 'ramapo', 'rockland', 'county', 'ny', 'residents', 'area', 'continue', 'large', 'gatherings', 'weddings', 'funerals', 'quarantine', 'needed']",2020-03-31,0.22077922077922002
1168496,1241486444373426179,@sonamakapoor 😂 😂 😂 😂 The world is aware about covid-19 and quarantine since 2 months 😂😂😂 Duffer Madam know everything and taking Indians for fools shameless creature,"['world', 'aware', 'covid19', 'quarantine', 'since', '2', 'months', 'duffer', 'madam', 'know', 'everything', 'taking', 'indians', 'fools', 'shameless', 'creature']",2020-03-21,0.25
107183,1251856937400053761,"Nothing more truly shows our helplessness than when trouble comes. It brings the strong man low, it discloses our weakness. Blessed is he who knows how to turn to God in such times.
#simi #Pastorkumuyisaid #abbakyariburial #COVID19 #StayatHome #IGLive #thegoodguys #OnlineService","['nothing', 'truly', 'shows', 'helplessness', 'trouble', 'comes', 'brings', 'strong', 'man', 'low', 'discloses', 'weakness', 'blessed', 'knows', 'turn', 'god', 'times', 'simi', 'pastorkumuyisaid', 'abbakyariburial', 'covid19', 'stayathome', 'iglive', 'thegoodguys', 'onlineservice']",2020-04-19,0.146666666666666
1276007,1243377311799488512,Minute 20 of the #StayAtHome order in effect for myself due to #COVID19.,"['minute', '20', 'stayathome', 'order', 'effect', 'due', 'covid19']",2020-03-27,-0.125
388861,1255746468213751808,"We stand apart, yet we stand in solidarity.
We stand distant, yet we stand united.
We are in this together and we'll get through this together!
#StayHome #StaySafe

#ID #BeingCult #solidarity #together #united #covid19 #staypositive #positive #lockdown #indiafightscorona","['stand', 'apart', 'yet', 'stand', 'solidarity', 'stand', 'distant', 'yet', 'stand', 'united', 'together', 'well', 'get', 'together', 'stayhome', 'staysafe', 'id', 'beingcult', 'solidarity', 'together', 'united', 'covid19', 'staypositive', 'positive', 'lockdown', 'indiafightscorona']",2020-04-30,0.051136363636363
235180,1254332231428038656,Quarantined Coronavirus COVID-19 Self-isolation Fucked All Day,"['quarantined', 'coronavirus', 'covid19', 'selfisolation', 'fucked', 'day']",2020-04-26,-0.6000000000000001
205197,1253911684508508160,Online grocer BigBasket is making a comeback after being hit in the initial days of India’s coronavirus lockdown.,"['online', 'grocer', 'bigbasket', 'making', 'comeback', 'hit', 'initial', 'days', 'indias', 'coronavirus', 'lockdown']",2020-04-25,0.0
972232,1234879108435316739,Coronavirus: Chinese citizen quarantined on arrival at Lagos airport,"['coronavirus', 'chinese', 'citizen', 'quarantined', 'arrival', 'lagos', 'airport']",2020-03-03,0.0
740123,1261634012243787776,"Day Sixty One

Haircuts seem to be a major cause of anxiety for a lot of people at the moment. Luckily not for me. I suppose you could adopt the ‘bowl on the head’ method used by many parents in the 70’s but put it on top of your head not the back! #coronavirus #SelfIsolation","['day', 'sixty', 'one', 'haircuts', 'seem', 'major', 'cause', 'anxiety', 'lot', 'people', 'moment', 'luckily', 'suppose', 'could', 'adopt', 'bowl', 'head', 'method', 'used', 'many', 'parents', '70s', 'put', 'top', 'head', 'back', 'coronavirus', 'selfisolation']",2020-05-16,0.179166666666666
1190198,1243789025783115778,"😥

Laguna placed under total lockdown due to COVID-19 threat","['laguna', 'placed', 'total', 'lockdown', 'due', 'covid19', 'threat']",2020-03-28,-0.0625
1155718,1241229144182132737,PANIC as 40 suspected COVID-19 positive escape from a Uganda Quarantine facility,"['panic', '40', 'suspected', 'covid19', 'positive', 'escape', 'uganda', 'quarantine', 'facility']",2020-03-21,0.22727272727272702
1057492,1239587305221996545,"Ontario Premier Doug Ford pledges legislation to protect jobs of quarantined and isolated workers, says he is open to closing borders to visitors #COVID19Ontario #COVID19 #onpoli","['ontario', 'premier', 'doug', 'ford', 'pledges', 'legislation', 'protect', 'jobs', 'quarantined', 'isolated', 'workers', 'says', 'open', 'closing', 'borders', 'visitors', 'covid19ontario', 'covid19', 'onpoli']",2020-03-16,0.0
1016511,1237366828994826240,"Coronavirus updates live: U.S., Europe brace for infection spread as Italy begins lockdown","['coronavirus', 'updates', 'live', 'us', 'europe', 'brace', 'infection', 'spread', 'italy', 'begins', 'lockdown']",2020-03-10,0.13636363636363602
618191,1259338621401915394,"Now you can all join in with my local tradition, instead of travelling to my home town!
There are a lot of people on Twitter who should do really well at this.
BBC News - Coronavirus: Dorset knob-eating contest held online amid lockdown","['join', 'local', 'tradition', 'instead', 'travelling', 'home', 'town', 'lot', 'people', 'twitter', 'really', 'well', 'bbc', 'news', 'coronavirus', 'dorset', 'knobeating', 'contest', 'held', 'online', 'amid', 'lockdown']",2020-05-10,0.1
818602,1261941492618104832,FACT: The Italian government is set to evacuate over 500 Italians stranded in Kenya due to the coronavirus lockdown.,"['fact', 'italian', 'government', 'set', 'evacuate', '500', 'italians', 'stranded', 'kenya', 'due', 'coronavirus', 'lockdown']",2020-05-17,-0.0625
49524,1250675400910557184,@ChaelSonnen Tony the type of dude to make covid-19 go into quarantine,"['tony', 'type', 'dude', 'make', 'covid19', 'go', 'quarantine']",2020-04-16,0.0
597725,1259148046077755398,"Only in Africa. Saturday nights in Africa always have a twist, especially when we braai and ‘do Mexican’ the African way!! #carolofafrica #onlyinafrica #carol_of_africa #kalhua #marshmallow #beaconmarshmallows #braai #braaivibes #braaitime #covid #lockdown #covid19 #lockdownsa","['africa', 'saturday', 'nights', 'africa', 'always', 'twist', 'especially', 'braai', 'mexican', 'african', 'way', 'carolofafrica', 'onlyinafrica', 'carol_of_africa', 'kalhua', 'marshmallow', 'beaconmarshmallows', 'braai', 'braaivibes', 'braaitime', 'covid', 'lockdown', 'covid19', 'lockdownsa']",2020-05-09,0.0
1209381,1242310305763536898,cuz ppl like to promote their fc🙄 ifb like rt coronavirus trump lockdown kpop kpoop promo gc fancam join gain mutuals follow lomotif comeback bts exo blackpink cases covid school closed nudes 18+ nsfw giveaway bernie for president quarantine free money football jungkook bts,"['cuz', 'ppl', 'like', 'promote', 'fc', 'ifb', 'like', 'rt', 'coronavirus', 'trump', 'lockdown', 'kpop', 'kpoop', 'promo', 'gc', 'fancam', 'join', 'gain', 'mutuals', 'follow', 'lomotif', 'comeback', 'bts', 'exo', 'blackpink', 'cases', 'covid', 'school', 'closed', 'nudes', '18', 'nsfw', 'giveaway', 'bernie', 'president', 'quarantine', 'free', 'money', 'football', 'jungkook', 'bts']",2020-03-24,0.15000000000000002
1124876,1241802996809375747,Useful. Also: I forgot that the city dump is indeed on Quarantine Rd.,"['useful', 'also', 'forgot', 'city', 'dump', 'indeed', 'quarantine', 'rd']",2020-03-22,0.30000000000000004
260782,1254649631343996930,"Let's pray for the world!

#stayathome #covid19 #prayer #stayathome","['lets', 'pray', 'world', 'stayathome', 'covid19', 'prayer', 'stayathome']",2020-04-27,0.0
52623,1250700763325583362,"In his latest video Salman Khan shares a heartfelt message expressing gratitude for frontline Corona Warriors and urging everyone to stay safe and fight this situation together.

#coronavirus  #COVID19 #CoronaWarriors #stayindoors  #StayHomeSaveLives","['latest', 'video', 'salman', 'khan', 'shares', 'heartfelt', 'message', 'expressing', 'gratitude', 'frontline', 'corona', 'warriors', 'urging', 'everyone', 'stay', 'safe', 'fight', 'situation', 'together', 'coronavirus', 'covid19', 'coronawarriors', 'stayindoors', 'stayhomesavelives']",2020-04-16,0.33333333333333304
1594635,1249472588683894788,The Doctor's four tips for surviving self-isolation – Jodie Whittaker's Coronavirus Message #2,"['doctors', 'four', 'tips', 'surviving', 'selfisolation', 'jodie', 'whittakers', 'coronavirus', 'message', '2']",2020-04-12,0.0
1014849,1237288353654960128,Coronavirus: quarantined congressman flew with Trump on Air Force One #COVID19,"['coronavirus', 'quarantined', 'congressman', 'flew', 'trump', 'air', 'force', 'one', 'covid19']",2020-03-10,0.0
1110842,1241576014402248705,"Shorter and; clearer...

#StayAtHome
#KeepYourDistance
#OneMetreAway
#StaySafe
#KeepOthersSafe","['shorter', 'clearer', 'stayathome', 'keepyourdistance', 'onemetreaway', 'staysafe', 'keepotherssafe']",2020-03-22,0.0
